,salary,age,elevel,car,zipcode,credit,brand
349,50889.06737,20,High School Degree,Mercedes Benz,South Atlantic,258743.9115,Acer
350,74794.92271,76,"Master's, Doctoral or Professional Degree",Buick,West South Central,412814.9437,Sony
351,57894.79151,51,High School Degree,Chrysler,East North Central,237874.4637,Sony
352,135945.736,50,4-Year College Degree,Mazda,Mid-Alantic,238705.9121,Sony
353,96689.21987,54,Some College,Jeep,West North Central,487481.5287,Acer
354,68762.76949,23,4-Year College Degree,Chrysler,East North Central,114843.3943,Acer
355,122551.7236,49,"Master's, Doctoral or Professional Degree",Dodge,Mountain,302519.8818,Acer
356,75542.84898,43,Some College,None,South Atlantic,282457.5975,Acer
357,97699.81786,44,Less than High School Degree,Chrysler,East North Central,247841.0204,Acer
358,111351.8974,60,4-Year College Degree,Mercedes Benz,Mid-Alantic,73525.24482,Acer
359,89588.20479,57,"Master's, Doctoral or Professional Degree",Buick,Pacific,135932.529,Acer
360,55621.78875,27,High School Degree,Jeep,East North Central,175872.8005,Sony
361,98651.00161,78,Some College,BMW,Mountain,41914.95199,Sony
362,55803.12968,57,High School Degree,Toyota,New England,40565.0112,Sony
363,135735.9405,57,High School Degree,Subaru,Mountain,262196.0391,Sony
364,26841.50521,62,Some College,Jeep,West North Central,87196.19052,Acer
365,113979.4842,50,Less than High School Degree,Mitsubishi,Mid-Alantic,346036.0698,Acer
366,48157.01149,29,High School Degree,Chevrolet,Mountain,185975.9986,Acer
367,117185.4423,22,"Master's, Doctoral or Professional Degree",Kia,Pacific,459101.3155,Sony
368,98307.96132,70,Less than High School Degree,Cadillac,South Atlantic,176121.6993,Sony
369,94581.28116,53,"Master's, Doctoral or Professional Degree",Toyota,West South Central,462672.6022,Acer
370,45999.89628,27,High School Degree,Ford,West North Central,457194.7733,Sony
371,144319.3392,44,Some College,BMW,New England,210068.5642,Sony
372,128510.2701,25,"Master's, Doctoral or Professional Degree",None,New England,286141.4123,Sony
373,88681.66785,50,Less than High School Degree,Dodge,West North Central,482451.3143,Acer
374,83085.42169,27,"Master's, Doctoral or Professional Degree",Mercedes Benz,East North Central,347913.5229,Acer
375,44655.18338,48,Less than High School Degree,Kia,New England,155636.1568,Sony
376,63422.14887,61,4-Year College Degree,BMW,West South Central,61648.92554,Acer
377,66195.07727,21,Some College,BMW,Mountain,298709.2934,Acer
378,59426.49474,40,High School Degree,Kia,East South Central,135368.5119,Acer
379,65083.38662,74,Less than High School Degree,Kia,East North Central,185190.7403,Acer
380,48500.56561,49,Some College,Mazda,Pacific,44186.07399,Sony
381,133551.7754,32,Less than High School Degree,BMW,East South Central,125096.4503,Sony
382,83480.76569,58,"Master's, Doctoral or Professional Degree",Honda,Pacific,258172.6584,Acer
383,101616.8309,71,Some College,Toyota,West South Central,287762.4035,Sony
384,40712.90078,56,"Master's, Doctoral or Professional Degree",Ram,Pacific,380280.1481,Sony
385,85140.33195,66,"Master's, Doctoral or Professional Degree",Kia,East South Central,355718.3632,Sony
386,50684.45393,65,High School Degree,Honda,Mid-Alantic,309260.858,Acer
387,21918.40956,30,Some College,Jeep,West North Central,232845.4677,Sony
388,35650.34077,37,Some College,Honda,East South Central,202044.0247,Sony
389,120762.8232,57,Less than High School Degree,Hyundai,East North Central,161888.201,Acer
390,28074.26707,68,Some College,Kia,West South Central,336641.3402,Acer
391,134369.2194,43,"Master's, Doctoral or Professional Degree",Ram,Pacific,454108.3981,Sony
392,72072.6261,74,High School Degree,BMW,East South Central,310383.499,Acer
393,33582.74637,41,Some College,Chrysler,South Atlantic,309469.165,Sony
394,52508.98305,41,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,112719.2392,Sony
395,125507.2909,39,Some College,Dodge,Pacific,432605.7892,Sony
396,31456.96591,75,4-Year College Degree,Dodge,Mountain,187175.5396,Acer
397,57417.5416,67,Some College,Kia,Pacific,245629.2758,Acer
398,128443.6006,52,Less than High School Degree,Dodge,West South Central,365414.5558,Sony
399,43844.93066,20,High School Degree,Ford,Mid-Alantic,233617.5816,Sony
400,77137.16111,63,Less than High School Degree,Nissan,West South Central,113683.5695,Acer
401,123739.4464,29,4-Year College Degree,Chevrolet,West North Central,224836.8225,Sony
402,39736.10098,60,High School Degree,Subaru,West South Central,157370.8702,Acer
403,44723.7072,63,Less than High School Degree,BMW,Mountain,44446.52063,Acer
404,43343.4613,29,Some College,None,Pacific,52719.67423,Sony
405,87155.8692,51,Less than High School Degree,Ford,West South Central,18499.66453,Acer
406,55984.0958,59,High School Degree,Mitsubishi,Mid-Alantic,129109.6003,Acer
407,37227.75332,27,High School Degree,Mazda,East North Central,283718.7395,Sony
408,93365.93752,59,High School Degree,Mazda,Mid-Alantic,165626.0304,Acer
409,39356.94958,45,High School Degree,Ford,Pacific,163175.3107,Sony
410,117416.4027,69,Some College,BMW,South Atlantic,88340.45875,Sony
411,96194.72257,63,Some College,Subaru,Mountain,297686.1947,Sony
412,86617.35541,49,Less than High School Degree,Cadillac,East South Central,0.0,Acer
413,24857.23896,67,Less than High School Degree,Ram,Mid-Alantic,115343.8228,Sony
414,147433.1786,62,Less than High School Degree,Chrysler,East North Central,305400.2687,Sony
415,77488.79907,67,4-Year College Degree,Hyundai,Mid-Alantic,215682.8421,Acer
416,123755.2725,46,Some College,Mitsubishi,Mountain,303085.9041,Acer
417,142248.7374,62,4-Year College Degree,Mitsubishi,Mid-Alantic,121725.7695,Sony
418,83675.28827,50,4-Year College Degree,Nissan,East North Central,15254.61431,Acer
419,53723.67165,42,Some College,Jeep,East North Central,371135.0093,Sony
420,113880.9272,54,High School Degree,None,South Atlantic,236705.3322,Acer
421,47344.6611,50,"Master's, Doctoral or Professional Degree",Jeep,Pacific,110516.3746,Sony
422,122498.2133,57,Less than High School Degree,Chevrolet,Mountain,393515.2137,Acer
423,21382.34857,65,High School Degree,Honda,Mid-Alantic,434788.3632,Sony
424,20358.59768,76,"Master's, Doctoral or Professional Degree",Nissan,West South Central,330197.1132,Sony
425,50977.2587,67,Less than High School Degree,Dodge,South Atlantic,55907.80182,Acer
426,70251.68358,68,High School Degree,Cadillac,South Atlantic,181439.2043,Acer
427,41934.88511,31,"Master's, Doctoral or Professional Degree",Subaru,East North Central,267103.2679,Sony
428,104290.6306,40,High School Degree,Subaru,South Atlantic,361985.5942,Acer
429,25441.66705,69,Some College,Kia,Mountain,0.0,Acer
430,94419.25634,67,Some College,Lincoln,West South Central,205764.289,Sony
431,36666.60357,77,Less than High School Degree,Honda,New England,8796.513491,Acer
432,124819.7593,58,"Master's, Doctoral or Professional Degree",Dodge,Mid-Alantic,357089.3782,Acer
433,115743.3083,72,Some College,Ford,West North Central,394712.4933,Sony
434,145579.842,60,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,123743.8056,Sony
435,30731.856,67,4-Year College Degree,Lincoln,West South Central,460325.3039,Acer
436,76194.4807,24,Some College,BMW,West North Central,386230.8884,Acer
437,84485.72201,53,4-Year College Degree,Nissan,South Atlantic,35093.9807,Acer
438,69060.41857,62,"Master's, Doctoral or Professional Degree",Mitsubishi,South Atlantic,175509.3498,Acer
439,147664.5478,59,Less than High School Degree,Mercedes Benz,East North Central,259877.2238,Sony
440,108134.8989,62,Less than High School Degree,Ram,Mid-Alantic,409078.0066,Sony
441,106135.5539,64,4-Year College Degree,Chevrolet,New England,380742.6539,Sony
442,150000.0,31,Less than High School Degree,Chevrolet,West South Central,369432.2179,Sony
443,120488.2833,71,High School Degree,Nissan,East North Central,82909.52356,Sony
444,70484.28842,64,"Master's, Doctoral or Professional Degree",Nissan,West North Central,269514.3115,Acer
445,67682.15601,62,Some College,Toyota,Pacific,124058.8258,Acer
446,60052.25932,23,Some College,Mazda,Mountain,443870.3521,Acer
447,88358.0187,35,Some College,Mitsubishi,South Atlantic,58007.02864,Acer
448,127070.4276,73,4-Year College Degree,Mazda,East South Central,204311.8872,Sony
449,27113.58906,73,Less than High School Degree,Ford,South Atlantic,175190.5652,Sony
450,67812.00897,61,Some College,Toyota,New England,338751.5348,Acer
451,113661.9685,64,Less than High School Degree,Ram,Pacific,48868.13701,Sony
452,58703.7816,40,"Master's, Doctoral or Professional Degree",Ram,Mountain,309403.2272,Acer
453,136559.1505,62,"Master's, Doctoral or Professional Degree",Lincoln,West South Central,134969.6053,Sony
454,109693.1104,39,Some College,Nissan,East South Central,236985.5141,Acer
455,30520.8201,64,Some College,Cadillac,Pacific,470382.8956,Acer
456,32072.89696,65,4-Year College Degree,Mitsubishi,Pacific,0.0,Acer
457,101915.9035,78,High School Degree,Buick,Mid-Alantic,168794.7936,Sony
458,28591.70865,27,Less than High School Degree,Cadillac,Mountain,123190.8637,Sony
459,74424.89987,71,Some College,Mercedes Benz,West South Central,17805.79154,Acer
460,43954.30755,41,Less than High School Degree,Buick,New England,305835.191,Sony
461,140666.1391,74,"Master's, Doctoral or Professional Degree",Mazda,West North Central,237007.2206,Sony
462,131764.773,39,4-Year College Degree,Cadillac,West South Central,447096.6712,Sony
463,40330.36996,20,Less than High School Degree,Mercedes Benz,East North Central,395649.5244,Sony
464,129555.8395,34,Less than High School Degree,Toyota,Pacific,268314.4386,Sony
465,111910.5831,32,High School Degree,Buick,New England,154482.1602,Sony
466,82883.2706,34,4-Year College Degree,Kia,New England,484508.3294,Acer
467,22464.69303,42,Some College,Mitsubishi,West North Central,189268.7994,Sony
468,75517.19467,35,4-Year College Degree,Mercedes Benz,Mountain,441590.4132,Acer
469,134747.435,31,4-Year College Degree,Lincoln,West South Central,91338.95486,Sony
470,125058.2167,39,"Master's, Doctoral or Professional Degree",Mitsubishi,Mountain,45635.5091,Acer
471,72930.74497,32,Less than High School Degree,Lincoln,New England,310391.17,Acer
472,144729.5232,52,High School Degree,Lincoln,New England,147380.8855,Sony
473,35963.65397,39,Less than High School Degree,None,Mid-Alantic,83010.15218,Sony
474,46319.91603,67,Less than High School Degree,Kia,East South Central,23218.8204,Acer
475,130084.7315,50,Some College,Subaru,New England,239895.3137,Sony
476,66513.32576,55,Some College,Ram,Pacific,462989.6786,Sony
477,20492.18899,30,"Master's, Doctoral or Professional Degree",Nissan,West North Central,207847.6398,Sony
478,95347.05695,41,4-Year College Degree,BMW,East South Central,440664.1779,Acer
479,58219.96658,36,High School Degree,Honda,East South Central,103387.5698,Acer
480,109703.9173,54,Some College,Chrysler,South Atlantic,50913.20158,Acer
481,34268.94607,60,4-Year College Degree,Mazda,New England,244495.1729,Acer
482,74949.90618,57,4-Year College Degree,Cadillac,West South Central,151914.1405,Sony
483,137443.8435,74,4-Year College Degree,Mazda,West South Central,298857.295,Sony
484,135524.6908,70,4-Year College Degree,Kia,East South Central,375529.3419,Sony
485,117943.4244,51,"Master's, Doctoral or Professional Degree",Hyundai,West South Central,472659.997,Acer
486,108041.6603,22,Less than High School Degree,Subaru,East North Central,404858.1033,Sony
487,150000.0,23,Less than High School Degree,Kia,Pacific,284343.5281,Sony
488,76259.47281,49,Some College,Cadillac,East South Central,62168.75351,Sony
489,72386.56674,34,"Master's, Doctoral or Professional Degree",Ram,Mid-Alantic,175333.4339,Acer
490,137212.2175,74,Less than High School Degree,Lincoln,West North Central,0.0,Sony
491,20000.0,32,"Master's, Doctoral or Professional Degree",Cadillac,East North Central,153224.2065,Sony
492,77925.28065,40,4-Year College Degree,Lincoln,East South Central,168427.8284,Acer
493,141473.956,53,"Master's, Doctoral or Professional Degree",Cadillac,Mid-Alantic,229324.1906,Sony
494,65435.77839,39,Some College,Honda,West South Central,138134.6882,Sony
495,86967.12615,46,"Master's, Doctoral or Professional Degree",Mazda,East North Central,403122.4687,Acer
496,39444.95719,48,4-Year College Degree,Chrysler,Mountain,55049.58511,Sony
497,117416.1721,38,"Master's, Doctoral or Professional Degree",Toyota,South Atlantic,468239.7293,Acer
498,82893.42192,71,Less than High School Degree,Cadillac,South Atlantic,0.0,Sony
499,103097.3636,24,Less than High School Degree,Subaru,East South Central,49993.76398,Sony
500,55557.82551,76,4-Year College Degree,Mitsubishi,West South Central,49749.83499,Acer
501,44813.59928,63,Less than High School Degree,Mitsubishi,New England,126135.2913,Acer
502,81681.68733,76,"Master's, Doctoral or Professional Degree",Jeep,East North Central,291713.7229,Sony
503,24197.85408,20,4-Year College Degree,Kia,West South Central,130022.3926,Sony
504,136610.9443,64,4-Year College Degree,Lincoln,West North Central,303383.3254,Sony
505,40594.40433,50,4-Year College Degree,None,Mid-Alantic,429041.5292,Sony
506,90137.82453,72,4-Year College Degree,BMW,West North Central,500000.0,Sony
507,41055.19292,45,Some College,Chrysler,Mountain,243582.2964,Sony
508,46829.85485,61,4-Year College Degree,Chevrolet,South Atlantic,276588.8442,Sony
509,136181.9217,33,Some College,Cadillac,South Atlantic,118632.1089,Sony
510,107338.3972,65,High School Degree,Ford,Mountain,215854.2633,Sony
511,48670.76233,23,Less than High School Degree,Mazda,Pacific,30936.45077,Acer
512,145817.1597,41,"Master's, Doctoral or Professional Degree",Mazda,East North Central,166560.9515,Sony
513,104734.8604,20,Some College,Honda,West South Central,464828.1003,Sony
514,25602.69168,57,"Master's, Doctoral or Professional Degree",Kia,Pacific,273511.3618,Sony
515,31135.10648,46,"Master's, Doctoral or Professional Degree",Jeep,New England,265472.0534,Sony
516,49669.08461,36,High School Degree,Lincoln,East North Central,393798.1357,Acer
517,146084.4597,31,High School Degree,Buick,East North Central,46249.325,Sony
518,67446.92311,27,"Master's, Doctoral or Professional Degree",Toyota,Pacific,447767.9247,Acer
519,124897.6676,74,4-Year College Degree,Chevrolet,West South Central,417882.4731,Sony
520,56617.90663,61,Some College,Ford,West South Central,135835.6572,Sony
521,139324.845,37,Some College,Nissan,New England,487988.4813,Sony
522,44373.43974,56,High School Degree,Jeep,East North Central,19996.13603,Sony
523,26817.40649,67,Some College,Chevrolet,West South Central,135701.7724,Acer
524,32388.3192,66,Some College,Chevrolet,East North Central,211757.064,Acer
525,115964.7441,53,High School Degree,Mitsubishi,West South Central,336549.3429,Acer
526,119213.681,72,"Master's, Doctoral or Professional Degree",Ram,East South Central,356428.9738,Sony
527,25658.91522,52,High School Degree,Chevrolet,Mountain,61896.99447,Sony
528,80540.50527,33,Less than High School Degree,None,Mountain,404760.2226,Acer
529,149735.1894,45,Some College,BMW,West South Central,447153.4562,Sony
530,142633.7923,78,Some College,Mercedes Benz,East South Central,417128.3901,Sony
531,72669.77866,45,Less than High School Degree,Lincoln,New England,325060.7056,Acer
532,70914.08815,66,High School Degree,Ford,New England,500000.0,Acer
533,22968.37906,55,Less than High School Degree,Kia,Mid-Alantic,471949.3255,Sony
534,115376.3401,45,Some College,Hyundai,East North Central,420504.2204,Acer
535,89600.04692,37,High School Degree,None,West South Central,362611.5932,Acer
536,20000.0,29,Some College,Toyota,East South Central,176410.1049,Sony
537,129126.9484,32,4-Year College Degree,Mercedes Benz,South Atlantic,236372.4202,Sony
538,27117.17518,23,Some College,Cadillac,Pacific,254577.8254,Sony
539,128317.1283,48,"Master's, Doctoral or Professional Degree",Mercedes Benz,Mountain,361202.8463,Sony
540,73284.45627,71,Less than High School Degree,Buick,Mountain,355150.5763,Acer
541,77848.02182,54,Less than High School Degree,Cadillac,Mid-Alantic,358252.6996,Acer
